precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.04,1.0,0.07692307692307693,0.4444444395061729,0.9707317023154374,0.1832641219008156,18.4236755236365,benchmark\data\NAB\Twitter_volume_AAPL.csv,0.158305,4770300.0,15902,autoreg
0.06896551724137931,1.0,0.12903225806451613,0.6666666622222223,0.9832402184589885,0.1494568967612328,17.63371501424912,benchmark\data\NAB\Twitter_volume_AMZN.csv,0.43789,4749000.0,15831,autoreg
0.08333333333333333,1.0,0.15384615384615385,0.4999999962500001,0.9897674368548506,0.1801235181927242,6.570041267829395,benchmark\data\NAB\Twitter_volume_CRM.csv,0.13558,4770300.0,15902,autoreg
0.05357142857142857,1.0,0.10169491525423728,0.7999999952000001,0.9829636722693205,0.1312434947887242,9.8708009848405,benchmark\data\NAB\Twitter_volume_CVS.csv,0.169088,4755600.0,15853,autoreg
0.028169014084507043,1.0,0.05479452054794521,0.999999995,0.9786839616319991,0.10591776376297221,13.513615873191574,benchmark\data\NAB\Twitter_volume_FB.csv,0.155599,4749600.0,15833,autoreg
0.03125,1.0,0.06060606060606061,0.7999999952000001,0.9686128873372336,0.13910885000985904,9.6407614741277,benchmark\data\NAB\Twitter_volume_GOOG.csv,0.128324,4752300.0,15842,autoreg
0.016260162601626018,1.0,0.032,0.7999999952000001,0.9633887998420219,0.12192788954150209,12.371444156696372,benchmark\data\NAB\Twitter_volume_IBM.csv,0.128869,4767600.0,15893,autoreg
0.05084745762711865,1.0,0.0967741935483871,0.7999999952000001,0.9826946797914685,0.12878661763818583,12.940710755846503,benchmark\data\NAB\Twitter_volume_KO.csv,0.119242,4755000.0,15851,autoreg
0.034482758620689655,1.0,0.06666666666666667,0.39999999680000003,0.9660194124756399,0.15140838079896804,8.648747066650584,benchmark\data\NAB\Twitter_volume_PFE.csv,0.129901,4757100.0,15858,autoreg
0.030303030303030304,1.0,0.05882352941176471,0.23076922766272187,0.9520958033890065,0.140332641411677,9.754647779016434,benchmark\data\NAB\Twitter_volume_UPS.csv,0.138165,4759500.0,15866,autoreg
0.016666666666666666,0.25,0.03125,0.06451612678459945,0.38848218296279946,0.2967352345755302,0.5648017356375457,benchmark\data\NAB\Twitter_volume_AAPL.csv,290.156267,4770300.0,15902,tspulse
1.0,0.25,0.4,0.6666666622222223,0.39999999679595966,0.30014217275081456,0.1757781294315656,benchmark\data\NAB\Twitter_volume_AMZN.csv,248.233417,4749000.0,15831,tspulse
1.0,0.3333333333333333,0.5,0.999999995,0.49999999624530084,0.36887523975268727,0.018134276482112705,benchmark\data\NAB\Twitter_volume_CRM.csv,215.612141,4770300.0,15902,tspulse
1.0,0.6666666666666666,0.8,0.999999995,0.8503759349551672,0.31460685939996935,0.12341352184162538,benchmark\data\NAB\Twitter_volume_CVS.csv,223.142061,4755600.0,15853,tspulse
1.0,0.5,0.6666666666666666,0.999999995,0.6666666622166106,0.22563915418180225,0.10222486923618615,benchmark\data\NAB\Twitter_volume_FB.csv,229.413157,4749600.0,15833,tspulse
1.0,0.3333333333333333,0.5,0.7999999952000001,0.6162005743226605,0.346023541382663,0.19983073222310344,benchmark\data\NAB\Twitter_volume_GOOG.csv,233.71495,4752300.0,15842,tspulse
0.1,0.5,0.16666666666666669,0.6666666622222223,0.6641635332889796,0.2230668571273301,0.5485630194176833,benchmark\data\NAB\Twitter_volume_IBM.csv,212.652856,4767600.0,15893,tspulse
1.0,0.3333333333333333,0.5,0.7999999952000001,0.4999999962452832,0.2694534292393888,0.05457774451638013,benchmark\data\NAB\Twitter_volume_KO.csv,222.419234,4755000.0,15851,tspulse
0.023622047244094488,0.75,0.04580152671755725,0.39999999680000003,0.8206185517397198,0.2767444687698296,0.786028581691742,benchmark\data\NAB\Twitter_volume_PFE.csv,237.030913,4757100.0,15858,tspulse
0.011111111111111112,0.2,0.021052631578947368,0.06060605803489451,0.31847771332629393,0.1940458454647636,0.7025796447276672,benchmark\data\NAB\Twitter_volume_UPS.csv,247.064411,4759500.0,15866,tspulse
0.9864253393665159,0.4749455337690632,0.6411764705882353,0.7239263754479582,0.6463245448155879,0.7714753200498813,1.7978391639532887,benchmark\data\TODS\0.csv,0.09407,2999700.0,10000,autoreg
0.9956896551724138,0.5032679738562091,0.6685962373371925,0.7609511840971429,0.6811397512478806,0.7970060962875524,1.7762788717751399,benchmark\data\TODS\01.csv,0.040766,2999700.0,10000,autoreg
0.890625,0.5277777777777778,0.6627906976744187,0.6730037975503478,0.7268232337929442,0.6843211755906411,2.9021798568105877,benchmark\data\TODS\012.csv,0.039166,2999700.0,10000,autoreg
0.8461538461538461,0.5477178423236515,0.6649874055415618,0.6820276448307461,0.8593749950340441,0.580102350830108,2.7040453120804075,benchmark\data\TODS\0123.csv,0.053095,2999700.0,10000,autoreg
0.86875,0.6780487804878049,0.7616438356164383,0.7777777729754455,0.7769784123966151,0.5322106643758786,3.3628667994376626,benchmark\data\TODS\01234.csv,0.039461,2999700.0,10000,autoreg
0.9953488372093023,0.4662309368191721,0.6350148367952523,0.6984536034148489,0.6290550027120182,0.7400976373088801,2.015610116787412,benchmark\data\TODS\1.csv,0.032074,2999700.0,10000,autoreg
0.6482412060301508,0.5078740157480315,0.5695364238410595,0.599999995000077,0.6650831305183339,0.5793772625499343,2.313209454601251,benchmark\data\TODS\12.csv,0.863075,2999700.0,10000,autoreg
0.5780346820809249,0.5714285714285714,0.5747126436781609,0.5797101399285866,0.650519026379668,0.46902230109323684,3.011851731605114,benchmark\data\TODS\123.csv,0.05358,2999700.0,10000,autoreg
0.6891891891891891,0.7445255474452555,0.7157894736842104,0.7709923614227028,0.7083333285291121,0.39195661822617667,3.387964135836134,benchmark\data\TODS\1234.csv,0.051392,2999700.0,10000,autoreg
0.5079365079365079,0.6808510638297872,0.5818181818181817,0.6774193501313736,0.7883040886456688,0.41312837396611585,2.4926803838035747,benchmark\data\TODS\2.csv,0.060725,2999700.0,10000,autoreg
0.5526315789473685,0.75,0.6363636363636364,0.7012986966706021,0.73793755437991,0.39737335502069476,2.088874670969461,benchmark\data\TODS\23.csv,0.074671,2999700.0,10000,autoreg
0.5666666666666667,0.4722222222222222,0.5151515151515152,0.6808510591036668,0.4942408338309586,0.2669811328252395,2.198108873541097,benchmark\data\TODS\234.csv,0.066121,2999700.0,10000,autoreg
0.20833333333333334,0.7142857142857143,0.3225806451612903,0.5882352892733564,0.7047216303047189,0.1592773053902705,3.3998576014436663,benchmark\data\TODS\3.csv,0.07106,2999700.0,10000,autoreg
0.3787878787878788,0.9615384615384616,0.5434782608695652,0.7666666617555556,0.8837592695232264,0.184425500022464,3.7462918564319505,benchmark\data\TODS\34.csv,0.056423,2999700.0,10000,autoreg
0.5769230769230769,0.9574468085106383,0.7200000000000001,0.7678571379862883,0.9463019200070214,0.298010553414384,3.2561686434647865,benchmark\data\TODS\4.csv,0.06746,2999700.0,10000,autoreg
0.08418367346938775,0.0718954248366013,0.07755581668625147,0.12472647326315317,0.08616779550133462,0.07260453344043893,0.3762218595871925,benchmark\data\TODS\0.csv,103.683441,2999700.0,10000,tspulse
0.08146067415730338,0.06318082788671024,0.07116564417177915,0.11980197668611418,0.07582937899589551,0.07042535788050097,0.3267817140946388,benchmark\data\TODS\01.csv,101.569257,2999700.0,10000,tspulse
0.04201680672268908,0.015432098765432098,0.022573363431151242,0.09262435375666771,0.10296411502678403,0.10790667198391563,0.2032785841653347,benchmark\data\TODS\012.csv,102.696111,2999700.0,10000,tspulse
0.08333333333333333,0.004149377593360996,0.007905138339920948,0.08832807099717407,0.2688172017551524,0.30607729319736654,0.1986980566213131,benchmark\data\TODS\0123.csv,124.749915,2999700.0,10000,tspulse
0.0425531914893617,0.01951219512195122,0.026755852842809364,0.08131952290847765,0.013722124224438512,0.07433568471977887,0.21211131265556812,benchmark\data\TODS\01234.csv,105.884039,2999700.0,10000,tspulse
0.11904761904761904,0.010893246187363835,0.01996007984031936,0.11644657696339762,0.022727271230271563,0.06947711284620915,0.18495141690766811,benchmark\data\TODS\1.csv,104.065995,2999700.0,10000,tspulse
0.047058823529411764,0.015748031496062992,0.02359882005899705,0.08517698873543844,0.10578512092561994,0.13175061708263003,0.1483535801450014,benchmark\data\TODS\12.csv,146.294405,2999700.0,10000,tspulse
0.0410958904109589,0.017142857142857144,0.024193548387096774,0.06202722917043364,0.26755852508311495,0.14886870080968653,0.15603164931929112,benchmark\data\TODS\123.csv,135.441768,2999700.0,10000,tspulse
0.04950495049504951,0.0364963503649635,0.04201680672268908,0.08294930654928334,0.4358974315324348,0.1445941976777909,0.2064371795783043,benchmark\data\TODS\1234.csv,134.567689,2999700.0,10000,tspulse
0.029940119760479042,0.10638297872340426,0.04672897196261682,0.07142856655771716,0.1430615122218744,0.17417637895586024,0.5454278753528595,benchmark\data\TODS\2.csv,132.092907,2999700.0,10000,tspulse
0.061224489795918366,0.21428571428571427,0.09523809523809523,0.1951219468887568,0.48879836618646855,0.251267092412861,0.5723378301987648,benchmark\data\TODS\23.csv,133.37665,2999700.0,10000,tspulse
0.02040816326530612,0.05555555555555555,0.029850746268656716,0.07490636470815983,0.24122806667301483,0.1343248768214957,0.4361116865108013,benchmark\data\TODS\234.csv,119.380891,2999700.0,10000,tspulse
1.0,0.5714285714285714,0.7272727272727273,0.7272727226446282,0.6153846111147929,0.4601987089095559,0.4742637330124378,benchmark\data\TODS\3.csv,126.581891,2999700.0,10000,tspulse
0.034482758620689655,0.15384615384615385,0.056338028169014086,0.08108107652300976,0.29612755864249357,0.14054861466795465,0.6036104129085541,benchmark\data\TODS\34.csv,182.858021,2999700.0,10000,tspulse
0.031088082901554404,0.1276595744680851,0.05,0.062176162118714816,0.17837837387352096,0.1367552334551838,0.5781146453151703,benchmark\data\TODS\4.csv,167.811756,2999700.0,10000,tspulse
